Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,Email,Phone,Region,State,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Priority,Customer_Segment,Delivery_Days,Customer_Rating,Returned
ORD003642,2024-08-15,2024-08-16,CUST00783,Ojasvi Chauhan,Female,66,nbhatia@example.net,+914224369182,Central,Chhattisgarh,Bilaspur,P1134,Gym Gloves,Sports,Reebok,9,87011,0.0,783099.0,476076.33,307022.67,Credit Card,Low,Premium,1,1.0,No
ORD003643,2022-05-03,2022-05-09,CUST02668,Yahvi Nazareth,Female,46,henry61@example.net,+916881472394,West,Rajasthan,Kota,P1040,Bed,Furniture,Samsung,7,98919,10.0,623189.7,436265.69,186924.01,UPI,Low,Corporate,6,3.0,Yes
ORD003644,2023-04-15,2023-04-17,CUST02645,Leena Aurora,Female,31,halderimaran@example.net,8550359974,West,Maharashtra,Aurangabad,P1111,Cookware Set,Home & Kitchen,HP,9,79776,25.0,538488.0,440259.84,98228.16,UPI,High,Corporate,2,1.0,No
ORD003645,2023-07-29,2023-07-30,CUST01199,Gayathri Samra,Female,55,raksha70@example.com,+911716694074,North,Haryana,Hisar,P1049,Study Table,Furniture,Havells,8,3052,20.0,19532.8,14248.24,5284.56,Cash,Medium,Premium,1,3.0,Yes
ORD003646,2023-04-07,2023-04-08,CUST03314,Harinakshi Thakkar,Female,61,vsem@example.com,07087495449,West,Rajasthan,Udaipur,P1132,Badminton Racket,Sports,Lenovo,8,29654,5.0,225370.4,144681.12,80689.28,Credit Card,Low,Premium,1,3.0,No
ORD003647,2025-10-03,2025-10-06,CUST03315,Charvi Walia,Female,70,vihaanjayaraman@example.net,+916335508738,West,Goa,Vasco,P1052,TV Unit,Furniture,LG,3,11726,5.0,33419.1,27072.0,6347.1,UPI,Medium,Premium,3,1.0,No
ORD003648,2022-06-11,2022-06-14,CUST02994,Mitali Hora,Female,24,bhandarixiti@example.org,02148674043,South,Kerala,Kozhikode,P1107,Gas Stove,Home & Kitchen,Nilkamal,9,39740,30.0,250362.0,296688.6,-46326.6,Credit Card,Medium,Premium,3,2.0,Yes
ORD003649,2024-01-28,2024-02-02,CUST02927,Agastya Seshadri,Male,58,dpandit@example.org,+918463758467,South,Kerala,Thiruvananthapuram,P1020,Power Bank,Electronics,HP,4,48319,10.0,173948.4,115732.92,58215.48,Cash,Medium,Corporate,5,4.0,No
ORD003650,2025-08-24,2025-08-29,CUST02307,Yashica Chopra,Female,62,urmideep@example.com,00719535274,South,Karnataka,Mangalore,P1019,Power Bank,Electronics,LG,7,36934,30.0,180976.6,177363.06,3613.54,Debit Card,Critical,Regular,5,5.0,No
ORD003651,2024-04-18,2024-04-23,CUST03056,Tanish Tailor,Male,30,sneha94@example.org,08632768658,South,Kerala,Thiruvananthapuram,P1017,Bluetooth Speaker,Electronics,Reebok,5,87173,10.0,392278.5,269525.6,122752.9,Debit Card,Critical,Regular,5,5.0,No
ORD003652,2025-05-28,2025-06-04,CUST02746,Karan Deol,Male,67,anthony53@example.com,2146409271,North,Uttarakhand,Nainital,P1140,Skipping Rope,Sports,HP,4,35295,0.0,141180.0,79269.36,61910.64,Credit Card,Critical,Premium,7,3.0,No
ORD003653,2025-03-03,2025-03-04,CUST01828,Lohit Majumdar,Male,58,balhaarcheema@example.com,00234224869,South,Telangana,Karimnagar,P1012,Smartwatch,Electronics,Puma,3,50297,25.0,113168.25,87368.13,25800.12,Debit Card,High,Corporate,1,5.0,No
ORD003654,2025-05-29,2025-06-01,CUST00271,Nitesh Mani,Male,29,gayathri19@example.com,05153123029,East,Jharkhand,Jamshedpur,P1001,Laptop,Electronics,HP,10,32598,5.0,309681.0,201117.7,108563.3,Net Banking,High,Premium,3,4.0,Yes
ORD003655,2024-07-19,2024-07-26,CUST01386,Tristan Magar,Male,31,janand@example.net,4134774884,South,Tamil Nadu,Madurai,P1088,Blazer,Clothing,Puma,9,77069,10.0,624258.9,480704.67,143554.23,UPI,Medium,Regular,7,5.0,No
ORD003656,2022-04-30,2022-05-04,CUST02783,Radhika Rama,Female,67,hayretamanna@example.net,+916069884870,North,Haryana,Ambala,P1006,Smartphone,Electronics,Philips,8,79407,0.0,635256.0,354447.92,280808.08,Debit Card,Low,Corporate,4,4.0,No
ORD003657,2025-10-14,2025-10-16,CUST01933,Gautam Ramesh,Male,57,teerthsarkar@example.net,+915344155319,South,Telangana,Hyderabad,P1088,Blazer,Clothing,Puma,9,77069,15.0,589577.85,480704.67,108873.18,UPI,Medium,Premium,2,1.0,Yes
ORD003658,2024-04-16,2024-04-23,CUST03413,Aahana Konda,Female,24,borautkarsh@example.org,01297164331,North,Delhi,Karol Bagh,P1121,Cricket Bat,Sports,Reebok,10,19910,0.0,199100.0,135176.2,63923.8,UPI,Low,Corporate,7,5.0,Yes
ORD003659,2025-08-20,2025-08-27,CUST02773,Ethan Ratta,Male,50,xkamdar@example.com,03369402301,North,Delhi,Janakpuri,P1060,Recliner,Furniture,Prestige,4,59677,15.0,202901.8,139954.8,62947.0,UPI,Low,Regular,7,1.0,No
ORD003660,2023-08-07,2023-08-11,CUST02162,Harinakshi Balan,Female,67,grewalgunbir@example.org,+917523365021,West,Rajasthan,Udaipur,P1011,Smartwatch,Electronics,Philips,1,44618,20.0,35694.4,25908.03,9786.37,Debit Card,High,Premium,4,3.0,No
ORD003661,2023-04-17,2023-04-24,CUST02083,Anjali Luthra,Female,47,yochanasur@example.net,+911327369786,Central,Chhattisgarh,Korba,P1083,Track Pant,Clothing,Apple,3,51673,10.0,139517.1,97593.9,41923.2,Cash,Low,Corporate,7,4.0,No
ORD003662,2022-05-12,2022-05-17,CUST00250,Sudiksha Kohli,Female,29,odeo@example.com,02851497800,South,Karnataka,Bengaluru,P1064,Jeans,Clothing,Apple,6,4617,0.0,27702.0,22380.18,5321.82,Net Banking,High,Premium,5,1.0,Yes
ORD003663,2025-11-06,2025-11-12,CUST00817,Qarin Oommen,Male,44,gabriel69@example.com,3548902153,North,Uttarakhand,Roorkee,P1086,Sweater,Clothing,Godrej,3,8165,15.0,20820.75,17728.35,3092.4,Cash,Low,Premium,6,5.0,No
ORD003664,2023-12-01,2023-12-04,CUST01079,Ishita Palla,Female,39,viswanathanjeet@example.net,03873612956,Central,Chhattisgarh,Bilaspur,P1077,Sneakers,Clothing,Philips,2,10380,10.0,18684.0,14177.82,4506.18,UPI,Low,Regular,3,2.0,No
ORD003665,2024-12-27,2025-01-01,CUST00159,Warda Chatterjee,Female,54,mdeep@example.net,3009512770,North,Delhi,Rohini,P1139,Skipping Rope,Sports,Samsung,9,23905,25.0,161358.75,155803.05,5555.7,Credit Card,High,Corporate,5,4.0,No
ORD003666,2022-08-07,2022-08-10,CUST02517,Dominic Tella,Male,30,voranitesh@example.org,06930757070,South,Tamil Nadu,Chennai,P1021,Power Bank,Electronics,Prestige,4,47066,15.0,160024.4,115378.0,44646.4,Cash,Medium,Corporate,3,2.0,No
ORD003667,2024-01-26,2024-01-29,CUST00622,Siya Bhakta,Female,25,radhaluthra@example.com,+913569821160,South,Telangana,Khammam,P1129,Basketball,Sports,Milton,7,54464,30.0,266873.6,301441.56,-34567.96,UPI,High,Corporate,3,2.0,No
ORD003668,2023-04-20,2023-04-23,CUST03227,Nathaniel Shah,Male,28,osagar@example.org,+912363719869,North,Punjab,Patiala,P1075,Hoodie,Clothing,Havells,5,25431,20.0,101724.0,90392.65,11331.35,UPI,Critical,Regular,3,1.0,No
ORD003669,2022-10-21,2022-10-25,CUST02961,Arya Narasimhan,Female,58,aahanasrinivas@example.org,+911093743251,North,Uttarakhand,Haldwani,P1026,Keyboard,Electronics,LG,7,4707,30.0,23064.3,26079.62,-3015.32,Net Banking,Low,Regular,4,5.0,Yes
ORD003670,2024-07-05,2024-07-09,CUST02249,Onveer Nair,Male,33,vihaan83@example.org,+910241854893,South,Kerala,Thrissur,P1109,Cookware Set,Home & Kitchen,Dell,8,14529,5.0,110420.4,89815.36,20605.04,UPI,Medium,Premium,4,1.0,Yes
ORD003671,2025-11-14,2025-11-21,CUST01179,Victor Sankar,Male,64,yatin47@example.com,8521766691,Central,Madhya Pradesh,Bhopal,P1148,Helmet,Sports,Sony,4,87451,30.0,244862.8,281383.96,-36521.16,Net Banking,Medium,Regular,7,3.0,No
ORD003672,2023-11-08,2023-11-13,CUST01060,Abha Deshmukh,Female,38,chandranmohammed@example.net,03539891983,West,Goa,Ponda,P1139,Skipping Rope,Sports,Samsung,6,23905,0.0,143430.0,103868.7,39561.3,Debit Card,High,Regular,5,1.0,No
ORD003673,2025-09-22,2025-09-23,CUST02333,Anay Warrior,Male,29,pandeyneelima@example.org,9371832284,East,Jharkhand,Ranchi,P1081,Kurta,Clothing,Sony,8,63592,10.0,457862.4,312427.12,145435.28,Cash,Medium,Corporate,1,4.0,No
ORD003674,2024-07-27,2024-08-03,CUST03653,Frederick Edwin,Male,41,ssamra@example.com,+917576815493,West,Maharashtra,Nashik,P1140,Skipping Rope,Sports,HP,10,35295,30.0,247065.0,198173.4,48891.6,UPI,Low,Corporate,7,5.0,No
ORD003675,2024-10-30,2024-11-01,CUST00966,Chanakya Rau,Male,54,cheriandaksh@example.com,+917069141217,East,Bihar,Gaya,P1048,Bookshelf,Furniture,Dell,2,70014,30.0,98019.6,115599.84,-17580.24,Credit Card,Low,Premium,2,4.0,Yes
ORD003676,2025-09-26,2025-10-03,CUST00666,Aarna Kunda,Female,29,veerbarad@example.org,3131256548,Central,Madhya Pradesh,Bhopal,P1017,Bluetooth Speaker,Electronics,Reebok,10,87173,10.0,784557.0,539051.2,245505.8,Credit Card,Low,Premium,7,5.0,No
ORD003677,2022-10-23,2022-10-26,CUST00610,Sara Chhabra,Female,20,snehakala@example.net,+917474966746,North,Punjab,Amritsar,P1006,Smartphone,Electronics,Philips,4,79407,25.0,238221.0,177223.96,60997.04,Credit Card,Critical,Premium,3,4.0,No
ORD003678,2023-05-27,2023-05-29,CUST01035,Chameli Sanghvi,Female,56,yutika10@example.com,+912132451503,Central,Chhattisgarh,Rajnandgaon,P1144,Tennis Ball,Sports,Nilkamal,6,6317,10.0,34111.8,28905.42,5206.38,Credit Card,Low,Premium,2,4.0,No
ORD003679,2022-01-16,2022-01-18,CUST02662,Ranbir Sule,Male,23,vaishnavi20@example.com,7999762538,Central,Chhattisgarh,Korba,P1094,Microwave,Home & Kitchen,Havells,9,55448,25.0,374274.0,372882.69,1391.31,Credit Card,Medium,Regular,2,2.0,No
ORD003680,2025-01-31,2025-02-01,CUST01434,Chakradhar De,Male,19,eesha73@example.com,+912352428859,Central,Chhattisgarh,Durg,P1150,Helmet,Sports,Milton,6,66969,15.0,341541.9,258280.2,83261.7,UPI,Critical,Corporate,1,2.0,Yes
ORD003681,2024-06-11,2024-06-13,CUST00449,Daksha Mody,Female,19,jalsajain@example.com,04448118606,South,Tamil Nadu,Madurai,P1043,Wardrobe,Furniture,Bajaj,10,66112,15.0,561952.0,514740.5,47211.5,Cash,Critical,Regular,2,5.0,No
ORD003682,2023-06-27,2023-06-29,CUST00628,Triya Ray,Female,28,elijah29@example.net,2395049077,East,West Bengal,Asansol,P1131,Badminton Racket,Sports,Nike,9,5575,20.0,40140.0,40520.25,-380.25,Cash,Critical,Corporate,2,3.0,Yes
ORD003683,2023-10-27,2023-11-02,CUST03287,Riya Puri,Female,33,bhavnasawhney@example.org,08647776391,South,Tamil Nadu,Trichy,P1033,Office Chair,Furniture,LG,5,56655,10.0,254947.5,232100.5,22847.0,Credit Card,High,Corporate,6,1.0,No
ORD003684,2025-05-24,2025-05-29,CUST02992,Fitan Tak,Male,68,elijahkumer@example.com,07937321579,Central,Chhattisgarh,Korba,P1109,Cookware Set,Home & Kitchen,Dell,4,14529,5.0,55210.2,44907.68,10302.52,UPI,Medium,Regular,5,5.0,Yes
ORD003685,2022-03-06,2022-03-09,CUST03626,Victor Agrawal,Male,21,mutticharan@example.com,03917748833,North,Punjab,Patiala,P1092,Mixer,Home & Kitchen,Sony,5,53423,5.0,253759.25,156520.3,97238.95,Net Banking,High,Regular,3,4.0,Yes
ORD003686,2023-09-06,2023-09-12,CUST03775,Pavani Gandhi,Female,41,narayananomya@example.org,+918711471995,South,Telangana,Warangal,P1052,TV Unit,Furniture,LG,9,11726,30.0,73873.8,81216.0,-7342.2,Debit Card,High,Corporate,6,4.0,No
ORD003687,2022-01-29,2022-02-01,CUST01944,Udyati Garde,Female,64,yashodagulati@example.net,+918686927471,Central,Chhattisgarh,Rajnandgaon,P1131,Badminton Racket,Sports,Nike,5,5575,15.0,23693.75,22511.25,1182.5,UPI,High,Corporate,3,3.0,No
ORD003688,2025-08-22,2025-08-25,CUST02417,Zayan De,Male,59,sastryvritti@example.com,6471768584,North,Delhi,Janakpuri,P1012,Smartwatch,Electronics,Puma,2,50297,15.0,85504.9,58245.42,27259.48,Credit Card,Critical,Premium,3,1.0,No
ORD003689,2022-07-15,2022-07-19,CUST01971,Saanvi Ramachandran,Female,35,waliurishilla@example.com,1375819119,West,Gujarat,Bhavnagar,P1110,Cookware Set,Home & Kitchen,Nike,1,20874,0.0,20874.0,13186.2,7687.8,Cash,Critical,Corporate,4,2.0,Yes
ORD003690,2022-02-02,2022-02-05,CUST00023,Jasmit Bhasin,Female,35,simonmalhotra@example.com,+911945891693,South,Kerala,Kannur,P1088,Blazer,Clothing,Puma,8,77069,10.0,554896.8,427293.04,127603.76,Cash,Low,Premium,3,1.0,No
ORD003691,2025-10-10,2025-10-14,CUST02456,Isha Pandya,Female,43,palltristan@example.net,09848031430,Central,Chhattisgarh,Bilaspur,P1123,Cricket Bat,Sports,Cello,1,5729,10.0,5156.1,4695.93,460.17,Net Banking,High,Premium,4,1.0,No
ORD003692,2025-04-30,2025-05-01,CUST00125,Darika Sastry,Female,36,dhruv91@example.net,1609426102,West,Goa,Vasco,P1056,Coffee Table,Furniture,Godrej,3,80007,25.0,180015.75,162480.15,17535.6,UPI,Critical,Regular,1,5.0,No
ORD003693,2024-10-22,2024-10-27,CUST00721,Warjas Dewan,Male,28,qarinram@example.net,02464452562,South,Kerala,Kochi,P1015,Headphones,Electronics,Apple,9,50115,0.0,451035.0,258731.73,192303.27,Debit Card,Medium,Regular,5,2.0,No
ORD003694,2024-09-04,2024-09-07,CUST01142,Gaurangi Khanna,Female,25,arin97@example.org,8274762807,South,Telangana,Khammam,P1020,Power Bank,Electronics,HP,4,48319,0.0,193276.0,115732.92,77543.08,Credit Card,Medium,Regular,3,4.0,No
ORD003695,2024-02-16,2024-02-23,CUST02594,Agastya Palla,Male,54,fsangha@example.com,5899984852,West,Goa,Vasco,P1055,Coffee Table,Furniture,Dell,10,22143,15.0,188215.5,139393.9,48821.6,Cash,High,Corporate,7,4.0,No
ORD003696,2023-10-08,2023-10-15,CUST02399,Frado Parsa,Male,68,mlall@example.com,9789424852,North,Punjab,Jalandhar,P1067,Jacket,Clothing,Boat,9,95311,25.0,643349.25,712534.41,-69185.16,UPI,High,Corporate,7,1.0,No
ORD003697,2022-03-15,2022-03-16,CUST00545,Patrick Bandi,Male,57,omaja76@example.net,04454067417,West,Goa,Panaji,P1054,TV Unit,Furniture,Sony,9,70322,10.0,569608.2,493502.4,76105.8,Debit Card,Low,Corporate,1,3.0,No
ORD003698,2023-08-20,2023-08-26,CUST03900,Timothy Mohanty,Male,35,dalajadey@example.com,1345071172,Central,Chhattisgarh,Rajnandgaon,P1135,Gym Gloves,Sports,Adidas,7,43525,10.0,274207.5,193036.27,81171.23,Credit Card,Medium,Regular,6,4.0,Yes
ORD003699,2022-10-20,2022-10-24,CUST01202,Tanish Baral,Male,62,eiyer@example.com,4122036422,West,Gujarat,Ahmedabad,P1121,Cricket Bat,Sports,Reebok,2,19910,25.0,29865.0,27035.24,2829.76,Cash,Critical,Regular,4,3.0,No
ORD003700,2024-09-16,2024-09-17,CUST03084,Fitan Master,Male,43,mohini72@example.com,+911556416771,South,Karnataka,Hubli,P1127,Basketball,Sports,LG,9,54540,15.0,417231.0,273622.95,143608.05,Net Banking,Critical,Corporate,1,1.0,No
ORD003701,2023-05-08,2023-05-15,CUST02300,Jyoti Shan,Female,20,kalpit06@example.net,08262868317,East,Bihar,Muzaffarpur,P1122,Cricket Bat,Sports,Milton,8,5982,5.0,45463.2,30746.4,14716.8,Credit Card,High,Corporate,7,1.0,Yes
ORD003702,2025-08-28,2025-08-31,CUST03008,Anamika Tak,Female,42,zayan07@example.com,+916322026903,East,Bihar,Darbhanga,P1114,Vacuum Cleaner,Home & Kitchen,Nike,5,56018,15.0,238076.5,223737.15,14339.35,Cash,Medium,Corporate,3,2.0,Yes
ORD003703,2023-10-30,2023-11-04,CUST01475,Janya Radhakrishnan,Female,46,chatterjeearin@example.com,+912875762840,East,Bihar,Bhagalpur,P1076,Sneakers,Clothing,Dell,2,37009,25.0,55513.5,50982.74,4530.76,Cash,High,Corporate,5,4.0,No
ORD003704,2022-07-04,2022-07-06,CUST03081,Pranav Gill,Male,21,xavierraja@example.org,09735359404,West,Goa,Panaji,P1122,Cricket Bat,Sports,Milton,1,5982,30.0,4187.4,3843.3,344.1,Cash,Critical,Regular,2,3.0,Yes
ORD003705,2024-02-01,2024-02-07,CUST01975,Xalak Bhatt,Female,45,lukesingh@example.com,+911753418694,North,Delhi,Janakpuri,P1007,Tablet,Electronics,Boat,7,29393,20.0,164600.8,140890.61,23710.19,Cash,Medium,Regular,6,3.0,Yes
ORD003706,2023-12-05,2023-12-10,CUST01912,Maanav Sura,Male,46,bkamdar@example.com,+917344285868,North,Haryana,Panipat,P1047,Bookshelf,Furniture,Boat,2,71197,20.0,113915.2,119048.5,-5133.3,Cash,High,Regular,5,4.0,No
ORD003707,2023-07-29,2023-08-02,CUST03784,Nathaniel Ganesh,Male,33,naveendeep@example.net,9640319886,North,Punjab,Bathinda,P1106,Gas Stove,Home & Kitchen,Havells,7,88038,0.0,616266.0,490012.32,126253.68,UPI,Critical,Corporate,4,1.0,Yes
ORD003708,2025-12-10,2025-12-11,CUST02679,Deepa Saraf,Female,51,comardavid@example.net,5532782755,East,Bihar,Darbhanga,P1137,Yoga Mat,Sports,Nike,10,89565,10.0,806085.0,756237.5,49847.5,Credit Card,Low,Corporate,1,1.0,No
ORD003709,2025-06-08,2025-06-10,CUST00425,Hardik Mutti,Male,55,brindawali@example.org,1313437087,West,Goa,Panaji,P1041,Bed,Furniture,HP,3,84512,20.0,202828.8,165318.81,37509.99,Debit Card,Medium,Premium,2,4.0,No
ORD003710,2024-02-28,2024-03-06,CUST02785,Tamanna Sharma,Female,27,sanayaiyer@example.net,+913491336804,West,Gujarat,Vadodara,P1116,Iron,Home & Kitchen,Samsung,2,34835,10.0,62703.0,41695.72,21007.28,UPI,Low,Corporate,7,1.0,No
ORD003711,2024-09-09,2024-09-14,CUST01989,Wyatt Chawla,Male,46,psaran@example.org,09257914894,North,Delhi,Rohini,P1054,TV Unit,Furniture,Sony,6,70322,30.0,295352.4,329001.6,-33649.2,Credit Card,High,Corporate,5,2.0,Yes
ORD003712,2023-02-20,2023-02-24,CUST03913,Ojas Hegde,Male,33,leela87@example.net,02098645458,South,Tamil Nadu,Chennai,P1032,Office Chair,Furniture,Dell,2,34938,5.0,66382.2,54091.3,12290.9,Debit Card,Medium,Corporate,4,1.0,No
ORD003713,2025-09-13,2025-09-20,CUST01280,Nathan Kant,Male,35,bbains@example.com,9354927509,North,Punjab,Amritsar,P1120,Air Fryer,Home & Kitchen,Samsung,7,72011,0.0,504077.0,282690.66,221386.34,UPI,Medium,Premium,7,5.0,No
ORD003714,2022-05-10,2022-05-13,CUST03900,Timothy Mohanty,Male,35,dalajadey@example.com,1345071172,Central,Chhattisgarh,Rajnandgaon,P1101,Water Bottle,Home & Kitchen,Samsung,3,13604,0.0,40812.0,23343.57,17468.43,Net Banking,Medium,Regular,3,1.0,No
ORD003715,2025-01-23,2025-01-27,CUST03256,Odika Golla,Female,65,vargheseatharv@example.org,+911965234698,South,Telangana,Warangal,P1039,Sofa,Furniture,Sony,4,73012,0.0,292048.0,236043.08,56004.92,UPI,Medium,Corporate,4,4.0,Yes
ORD003716,2022-11-24,2022-12-01,CUST01269,Aditya Varughese,Male,70,abdulbhavsar@example.com,8902156780,West,Rajasthan,Ajmer,P1057,Coffee Table,Furniture,Cello,9,28260,20.0,203472.0,210764.97,-7292.97,Debit Card,Critical,Regular,7,5.0,No
ORD003717,2024-08-16,2024-08-22,CUST03760,Maanav Sidhu,Male,25,fmodi@example.org,+916768690302,South,Tamil Nadu,Trichy,P1056,Coffee Table,Furniture,Godrej,8,80007,10.0,576050.4,433280.4,142770.0,UPI,Low,Corporate,6,3.0,No
ORD003718,2025-04-23,2025-04-30,CUST02475,Yatin Bath,Male,31,barmanlajita@example.com,06763600963,South,Tamil Nadu,Chennai,P1109,Cookware Set,Home & Kitchen,Dell,5,14529,10.0,65380.5,56134.6,9245.9,Credit Card,Medium,Premium,7,1.0,No
ORD003719,2025-06-01,2025-06-04,CUST01370,Adya Prashad,Female,56,xpuri@example.org,+913605038153,West,Rajasthan,Jodhpur,P1011,Smartwatch,Electronics,Philips,1,44618,5.0,42387.1,25908.03,16479.07,Debit Card,High,Corporate,3,4.0,No
ORD003720,2022-06-13,2022-06-15,CUST01870,Meghana Devi,Female,48,balendra12@example.org,07617158714,East,West Bengal,Durgapur,P1049,Study Table,Furniture,Havells,4,3052,0.0,12208.0,7124.12,5083.88,Debit Card,High,Premium,2,5.0,No
ORD003721,2022-11-16,2022-11-22,CUST01751,Unnati Sachar,Female,67,qahluwalia@example.net,7234706528,South,Tamil Nadu,Coimbatore,P1043,Wardrobe,Furniture,Bajaj,3,66112,30.0,138835.2,154422.15,-15586.95,Debit Card,High,Regular,6,3.0,No
ORD003722,2022-12-13,2022-12-18,CUST02051,Vanya Deol,Female,21,damyanti80@example.com,09115370114,West,Goa,Panaji,P1034,Dining Table,Furniture,Prestige,6,18631,30.0,78250.2,78569.7,-319.5,UPI,Medium,Premium,5,3.0,Yes
ORD003723,2023-02-20,2023-02-22,CUST01656,Indrajit Bhardwaj,Male,51,khatriandrew@example.com,04703528934,West,Rajasthan,Jodhpur,P1050,Study Table,Furniture,Puma,6,48076,10.0,259610.4,234692.58,24917.82,UPI,Medium,Regular,2,4.0,No
ORD003724,2023-01-24,2023-01-30,CUST01451,Finn Lall,Male,63,,,North,Haryana,Panipat,P1036,Dining Table,Furniture,LG,4,14871,,59484.0,35443.68,24040.32,UPI,Medium,Regular,6,,No
ORD003725,2022-06-09,2022-06-10,CUST03821,Ronith Parmer,Male,23,nicholasyohannan@example.com,09299954135,West,Maharashtra,Nagpur,P1150,Helmet,Sports,Milton,4,66969,15.0,227694.6,172186.8,55507.8,Credit Card,Critical,Corporate,1,2.0,No
ORD003726,2025-11-10,2025-11-15,CUST00605,Mohini Hegde,Female,61,gsama@example.com,00692337252,East,West Bengal,Siliguri,P1059,Recliner,Furniture,Adidas,1,57922,20.0,46337.6,47489.33,-1151.73,Cash,High,Corporate,5,1.0,No
ORD003727,2025-07-18,2025-07-20,CUST02790,Damyanti Chandra,Female,47,kundasuhani@example.org,9154094100,South,Karnataka,Mangalore,P1078,Sneakers,Clothing,Lenovo,3,72632,0.0,217896.0,126242.97,91653.03,UPI,Low,Corporate,2,1.0,Yes
ORD003728,2025-01-29,2025-01-31,CUST02127,Ikshita Mallick,Female,55,rrama@example.org,7607909405,South,Tamil Nadu,Coimbatore,P1096,Microwave,Home & Kitchen,Sony,1,34679,20.0,27743.2,21198.5,6544.7,Net Banking,Medium,Regular,2,5.0,No
ORD003729,2023-02-28,2023-03-01,CUST03878,Triveni Kumar,Female,60,vanya53@example.com,+918057932216,South,Kerala,Thiruvananthapuram,P1107,Gas Stove,Home & Kitchen,Nilkamal,10,39740,25.0,298050.0,329654.0,-31604.0,Net Banking,Low,Corporate,1,2.0,Yes
ORD003730,2025-08-13,2025-08-18,CUST00292,Akshay Prashad,Male,66,nitara19@example.net,02590145523,Central,Chhattisgarh,Korba,P1016,Bluetooth Speaker,Electronics,Adidas,9,92849,30.0,584948.7,477039.51,107909.19,Cash,Low,Corporate,5,1.0,No
ORD003731,2022-11-10,2022-11-15,CUST01467,Nihal Viswanathan,Male,31,ryan98@example.org,8728003305,Central,Madhya Pradesh,Ujjain,P1143,Tennis Ball,Sports,Philips,10,76074,15.0,646629.0,461787.2,184841.8,Net Banking,Low,Premium,5,1.0,No
ORD003732,2023-04-29,2023-05-01,CUST03785,Elijah Ganguly,Male,69,leeladhar@example.net,9419804473,North,Delhi,New Delhi,P1101,Water Bottle,Home & Kitchen,Samsung,6,13604,25.0,61218.0,46687.14,14530.86,Cash,Medium,Premium,2,4.0,No
ORD003733,2024-11-01,2024-11-07,CUST00595,Charita Raju,Female,49,fiyazapte@example.org,5541302006,Central,Chhattisgarh,Durg,P1065,Jeans,Clothing,LG,9,9787,0.0,88083.0,62032.14,26050.86,Net Banking,Critical,Premium,6,5.0,No
ORD003734,2025-09-11,2025-09-18,CUST03762,Daniel Radhakrishnan,Male,36,chopraekansh@example.org,3895482188,North,Punjab,Amritsar,P1021,Power Bank,Electronics,Prestige,10,47066,15.0,400061.0,288445.0,111616.0,Credit Card,Critical,Corporate,7,1.0,No
ORD003735,2024-10-10,2024-10-15,CUST01273,Ishani Sen,Female,63,abhiramrege@example.org,04317893480,North,Punjab,Patiala,P1008,Tablet,Electronics,Cello,1,36963,5.0,35114.85,29305.34,5809.51,Credit Card,High,Premium,5,3.0,No
ORD003736,2022-11-21,2022-11-23,CUST02652,Gabriel Muni,Male,21,onkar38@example.org,1377076995,Central,Chhattisgarh,Raipur,P1082,Track Pant,Clothing,Prestige,6,50172,20.0,240825.6,165762.24,75063.36,Debit Card,High,Regular,2,4.0,No
ORD003737,2025-11-15,2025-11-21,CUST02863,Ekanta Dugar,Female,58,nandinibora@example.net,+912289474365,East,Bihar,Bhagalpur,P1020,Power Bank,Electronics,HP,10,48319,5.0,459030.5,289332.3,169698.2,Cash,Low,Premium,6,1.0,No
ORD003738,2024-02-03,2024-02-06,CUST03668,Eiravati Mistry,Female,19,bhattacharyyakevin@example.org,06662281968,South,Tamil Nadu,Coimbatore,P1009,Tablet,Electronics,Philips,3,1351,30.0,2837.1,3151.77,-314.67,Net Banking,Low,Regular,3,3.0,No
ORD003739,2023-09-09,2023-09-13,CUST02956,Isaiah Choudhury,Male,44,lakshitnatt@example.org,+910267063403,North,Uttarakhand,Haridwar,P1033,Office Chair,Furniture,LG,7,56655,20.0,317268.0,324940.7,-7672.7,Cash,Critical,Regular,4,5.0,No
ORD003740,2025-08-18,2025-08-24,CUST00728,Yatin Jha,Male,63,devanshsaini@example.org,+918797108326,South,Karnataka,Belagavi,P1009,Tablet,Electronics,Philips,10,1351,30.0,9457.0,10505.9,-1048.9,Net Banking,Critical,Premium,6,3.0,Yes
ORD003741,2024-11-09,2024-11-13,CUST02313,Laksh Guha,Male,60,nakulbhatti@example.com,+911283186212,Central,Madhya Pradesh,Ujjain,P1058,Recliner,Furniture,Boat,7,88539,25.0,464829.75,461708.24,3121.51,Debit Card,Low,Regular,4,1.0,No
ORD003742,2023-07-10,2023-07-15,CUST00172,Kevin Comar,Male,34,dbutala@example.com,6640550794,West,Goa,Mapusa,P1058,Recliner,Furniture,Boat,5,88539,10.0,398425.5,329791.6,68633.9,Cash,Critical,Premium,5,3.0,No
ORD003743,2025-03-06,2025-03-13,CUST01698,Vidhi Patil,Female,40,rmohanty@example.net,+919722100164,East,Jharkhand,Jamshedpur,P1013,Headphones,Electronics,Reebok,4,96147,25.0,288441.0,264530.2,23910.8,Cash,Medium,Premium,7,4.0,No
